321,5:21 baby bunny 🐰,0,0.2263
321,"5:21 A bunny waving his hand, that's the only part I understand
HE'S SO CUTE OMG",0,0.872
322,5:22 ANNYEONG!!!!!!!!,0,0.2263
118,1:58 표정 뭐얔ㅋㅋ 귀여웡❤️,0,0.2263
0,00:00-05:25 what a wonderful eye contact time with him♡,105,0.5719
257,4:17 minecraft??????????,0,0.2263
198,3:18 The way he says army 😗,7,0.5719
117,1:57 jungSHOOK,0,0.2263
320,5:20 oh my heart you are perfect,0,0.836
322,5:22 너무 귀여워용😭❤❤❤❤,0,0.2263
322,5:22 Oh my gosh I can't,205,0.2263
211,3:31 So cute 😧💕,1,0.2263
117,1:57 아 진짜 너무 귀여워요ㅠㅠ❤❤,0,0.2263
0,"0:00 to 5:21 - jungkook being a man
5:22 to 5:25 - jungkook being a baby",31,0.2263
322,5:22 Omygod he is so cute😍😍😍,0,0.9208
118,1:58 when im alone at home and hear a noise,0,-0.25
25,"0:25 
جنة يقول احبكم فديتة ❤❤❤",0,0.2263
116,1:56 hobi wyd,0,0.2263
20,0:20 ok y listo no cargue con chongos akldjflskdp,0,0.2263
0,"0:00
sounds like he says fucking",0,0.3612
71,1:11 it was so cute ahahaba 💓,0,0.2263
322,5:22 kookie  😍😍😍😍,0,0.2263
116,1:56 HAHAHAHHAHAH,0,0.2263
117,1:57 cutie <3,0,0.2263
325,5:25m of jungkook talking is my everything 😍😍😍😍😍😍,1,0.9517
321,5:21 - 5:25 parece um coelhinho😂😂 😍😍,0,0.2263
118,1:58 el kuko es un meme andanta😅😅😅😂😂😂😂😂😂,0,0.2263
0,0:00 did i heard the f word?,1,0.0
0,0:00-0:02 i heard somtin i shud not 😂,0,0.6669
